ax,ay,az,gx,gy,gz
0.97717,0.01317,10.29619,-0.02265,0.00187,-0.02785
0.97956,0.02036,10.30697,-0.02318,0.0008,-0.02771
0.98196,0.02036,10.30936,-0.02305,0.0012,-0.02811
0.98316,0.02275,10.32613,-0.02345,0.00093,-0.02904
0.99154,0.02994,10.30098,-0.02278,0.00027,-0.02864
0.97956,0.03593,10.2926,-0.02398,0.00093,-0.02811
0.97837,0.02515,10.2926,-0.02345,0.0008,-0.02851
0.97837,0.01796,10.2926,-0.02332,0.00027,-0.02864
0.97477,0.01796,10.27823,-0.02358,0.00147,-0.02811
0.97717,0.02275,10.31655,-0.02411,0.0008,-0.02851
0.99154,0.02515,10.29499,-0.02398,0.00053,-0.02838
0.97118,0.03114,10.2914,-0.02372,0.00093,-0.02838
1.00112,0.03114,10.2914,-0.02372,0.00133,-0.02851
0.99992,0.02994,10.30936,-0.02358,0.00133,-0.02878
0.99513,0.0467,10.29858,-0.02332,0.00093,-0.02838
0.99034,0.03593,10.31176,-0.02372,0.0008,-0.02771
0.98795,0.02275,10.30577,-0.02398,0.0008,-0.02705
0.99633,0.00359,10.27942,-0.02385,0.00093,-0.02798
0.99154,0.02036,10.289,-0.02332,0.00187,-0.02825
0.98076,0.01796,10.28302,-0.02345,0.002,-0.02798
0.99753,0.02515,10.32732,-0.02332,0.0012,-0.02838
0.98316,0.00838,10.33092,-0.02345,0.00133,-0.02771
0.97477,0.02036,10.31415,-0.02345,0.00053,-0.02878
0.98076,0.01796,10.31655,-0.02385,0.00027,-0.02904
0.98196,0.02635,10.32253,-0.02305,0.00093,-0.02771
0.99154,0.03593,10.2926,-0.02305,0.00133,-0.02825
0.97837,0.02754,10.30098,-0.02358,0.0008,-0.02811
0.99274,0.02036,10.31295,-0.02318,0.00107,-0.02891
0.96519,0.01557,10.31295,-0.02345,0.00107,-0.02825
0.99393,0.01317,10.31415,-0.02358,0.0016,-0.02864
0.98795,0.03353,10.31295,-0.02398,0.0012,-0.02798
0.96879,0.02036,10.28541,-0.02345,0.0008,-0.02798
0.96998,0.02874,10.31176,-0.02345,0.00107,-0.02785
0.97118,0.04072,10.30697,-0.02305,0.0004,-0.02851
0.97837,0.02156,10.30936,-0.02385,0.00067,-0.02825
0.98795,0.02515,10.29379,-0.02372,0.0008,-0.02718
0.97358,0.02036,10.31535,-0.02372,0.0012,-0.02798
0.96879,0.02994,10.289,-0.02358,0.00187,-0.02798
0.97477,0.04311,10.29739,-0.02345,0.00093,-0.02811
0.9628,0.02874,10.32134,-0.02278,0.00067,-0.02758
0.97358,0.0024,10.29978,-0.02318,0.00013,-0.02798
0.98196,0.00838,10.29858,-0.02358,0.0004,-0.02758
0.98435,0.02156,10.30457,-0.02372,0.00053,-0.02825
0.97358,0.01916,10.2926,-0.02358,0.00107,-0.02851
0.97238,0.00719,10.31415,-0.02332,0.0012,-0.02851
0.96519,0.0012,10.29739,-0.02358,0.00067,-0.02825
0.96759,0.00599,10.31295,-0.02411,0.00093,-0.02811
0.98196,0.02515,10.32373,-0.02372,0.00213,-0.02785
0.97717,0.01198,10.30457,-0.02332,0.00133,-0.02771
0.98795,0.01317,10.30577,-0.02372,0.0012,-0.02811
0.98914,0.02395,10.31056,-0.02385,0.0012,-0.02811
0.97118,0.04431,10.31774,-0.02425,0.0008,-0.02851
0.98076,0.01437,10.32972,-0.02411,0.0,-0.02838
0.99753,0.0024,10.31056,-0.02358,0.00107,-0.02798
0.98914,0.00719,10.31176,-0.02358,0.00187,-0.02825
0.99154,0.02635,10.30577,-0.02332,0.0016,-0.02825
0.97358,0.00958,10.29619,-0.02332,0.002,-0.02798
0.98914,0.02754,10.30218,-0.02372,0.0016,-0.02811
0.97717,0.03712,10.28781,-0.02332,0.00147,-0.02825
0.98076,0.02036,10.28541,-0.02358,0.0012,-0.02825
0.98914,0.01437,10.30218,-0.02385,0.00093,-0.02838
0.98795,0.01198,10.29379,-0.02385,0.00213,-0.02758
0.98435,0.02275,10.32014,-0.02358,0.0016,-0.02771
0.98316,0.02994,10.30337,-0.02318,0.0016,-0.02785
0.98675,0.02874,10.31774,-0.02345,0.00053,-0.02811
0.98795,0.03593,10.31295,-0.02332,0.0,-0.02825
0.98795,0.01677,10.30098,-0.02385,0.00107,-0.02798
1.0083,0.00958,10.29858,-0.02385,0.00133,-0.02758
1.00711,0.02994,10.29499,-0.02332,0.0016,-0.02785
0.97477,0.01916,10.29379,-0.02358,0.00053,-0.02851
0.96639,0.01437,10.32373,-0.02358,0.00027,-0.02811
0.98675,0.00599,10.31774,-0.02398,-0.0004,-0.02785
0.99154,0.02515,10.30936,-0.02411,0.0,-0.02798
0.98555,0.02036,10.30697,-0.02332,0.00107,-0.02891
0.98316,0.01437,10.30936,-0.02332,0.00147,-0.02838
0.89693,0.03712,10.2411,-0.02345,0.0004,-0.02798
0.9113,-0.02754,10.41714,-0.02971,-0.00693,0.05636
0.65264,-0.05389,10.20398,-0.02745,-0.01985,0.0433
0.12933,0.14729,10.21356,-0.02758,-0.08687,0.07767
0.54367,0.01916,10.26146,-0.02998,-0.1732,0.12777
1.27894,0.194,10.4363,-0.03411,-0.23369,0.16281
0.97477,-0.2383,10.13812,-0.0385,-0.23315,0.17427
1.56754,0.20238,9.94292,-0.03691,-0.31003,0.19319
0.59516,-0.27303,10.14411,-0.0397,-0.33055,0.20318
0.26345,0.35446,10.45905,-0.03371,-0.43274,0.21024
0.3365,-0.1916,10.37043,-0.02345,-0.59834,0.19492
-0.89095,0.05748,10.1956,-0.00719,-0.77754,0.10712
0.01198,0.08502,10.79076,-0.00453,-1.0432,0.07381
2.91354,0.82029,10.61473,-0.02238,-1.05519,0.15028
2.23815,-1.08135,10.24949,-0.03637,-0.76768,0.25874
3.58894,0.15089,10.21715,-0.02025,-0.73797,0.28871
2.22617,-0.88017,10.03633,-0.00933,-0.72185,0.37505
0.88256,0.70174,10.0986,0.01106,-0.77367,0.40995
0.8634,0.00359,10.26505,-0.00546,-0.90051,0.4783
0.06467,0.73168,10.28182,-0.02478,-0.92689,0.46511
2.29922,0.03952,10.04591,-0.05449,-1.07424,0.49535
3.37099,-0.37722,10.27463,-0.06728,-1.11275,0.528
1.09213,-0.3365,10.11776,-0.06955,-1.09969,0.53599
2.09325,-0.13532,10.02196,-0.06582,-1.1803,0.58635
3.53864,-0.25627,10.23631,-0.06848,-1.18949,0.64591
2.43693,0.46344,10.20278,-0.0834,-1.22426,0.6559
1.53042,0.05509,9.75731,-0.11764,-1.32205,0.69813
2.21659,0.3353,9.82916,-0.14349,-1.3956,0.72451
2.3064,-0.51134,9.91897,-0.16507,-1.43663,0.74849
2.71475,-0.16645,9.9082,-0.1708,-1.48646,0.76515
2.44172,-0.28022,9.90221,-0.18053,-1.50605,0.78074
2.77583,0.08862,10.11776,-0.19398,-1.53522,0.81764
2.73032,0.10179,10.03393,-0.23342,-1.58932,0.85748
3.22609,0.19639,9.9082,-0.27859,-1.63302,0.89092
3.18178,-0.54487,9.82078,-0.3103,-1.65407,0.90397
4.37929,-0.48619,9.79323,-0.32335,-1.72588,0.93515
2.08486,-0.65504,9.24118,-0.32602,-1.78104,0.84602
7.37546,-1.16518,10.04232,-0.33374,-2.16101,0.57289
4.94931,0.99992,9.27232,-0.31163,-1.96236,0.783
2.76864,-0.90053,9.43159,-0.35706,-1.85924,0.88932
5.92169,-0.61432,9.14658,-0.37118,-1.99047,0.98778
5.13612,-1.39749,8.8951,-0.40342,-2.04084,1.05639
5.41274,-0.59396,8.76577,-0.43074,-2.06562,1.07464
4.84632,-1.17715,8.88792,-0.46911,-2.06748,1.11102
5.31934,-0.31854,8.78972,-0.50854,-2.12624,1.12767
5.08343,-1.16997,8.95977,-0.56397,-2.1762,1.16471
6.24142,-1.0598,8.42209,-0.6134,-2.21017,1.14259
6.1061,-1.68011,8.27479,-0.65403,-2.18806,1.08024
6.9252,-1.83099,8.3215,-0.67735,-2.17127,1.07438
7.54311,-1.94476,8.21252,-0.6944,-2.1365,0.99084
7.3599,-1.61424,8.15624,-0.66682,-1.98541,0.98511
6.08574,-1.71483,8.53585,-0.65323,-1.83939,0.97126
7.62335,-2.17468,7.9323,-0.6539,-1.90054,0.85521
8.33467,-1.95314,7.69041,-0.62432,-1.83513,0.89558
7.84129,-2.40939,7.57185,-0.62259,-1.75985,0.89665
8.69033,-2.10522,7.14195,-0.61713,-1.70016,0.88226
7.96344,-2.56866,7.4054,-0.59501,-1.55801,0.83496
7.26649,-1.93398,7.28924,-0.5609,-1.44876,0.79219
6.38632,-2.4537,7.73711,-0.60234,-1.49579,0.83523
7.00663,-1.88009,7.24853,-0.62552,-1.51524,0.7806
6.57074,-2.95186,7.2617,-0.61526,-1.41292,0.76088
8.27958,-2.67763,6.85095,-0.60767,-1.38374,0.72771
8.43526,-3.4153,6.96711,-0.59181,-1.32045,0.70812
9.45554,-3.03209,6.92759,-0.57276,-1.26903,0.67642
7.51677,-2.96623,6.88808,-0.5637,-1.20188,0.64271
6.85934,-3.14227,6.58391,-0.5669,-1.13726,0.58475
9.38848,-3.85359,6.48212,-0.57556,-1.14299,0.56357
8.50232,-3.79012,6.47254,-0.54158,-1.05492,0.53572
7.6928,-3.26202,6.24022,-0.52147,-0.99657,0.50082
9.42081,-3.95897,6.29651,-0.52426,-0.99977,0.48936
8.86038,-3.10035,6.27854,-0.46924,-0.85721,0.49882
7.67963,-3.08479,6.02108,-0.45458,-0.79113,0.44779
8.11073,-3.97094,6.02826,-0.44846,-0.76954,0.44286
6.44141,-3.32788,5.7708,-0.42128,-0.74423,0.3857
9.19089,-4.40205,6.04862,-0.46698,-0.90184,0.30617
7.09165,-3.21651,5.73727,-0.38624,-0.74703,0.28725
8.6556,-4.06555,5.70374,-0.39317,-0.7341,0.28911
9.16933,-4.26792,5.67739,-0.34307,-0.62938,0.28511
9.97526,-4.92775,5.95641,-0.31403,-0.57103,0.28378
8.16223,-3.63324,5.46184,-0.27472,-0.49216,0.23489
8.40652,-3.90628,5.57201,-0.255,-0.45179,0.20944
8.26162,-3.94579,5.69057,-0.22916,-0.3969,0.20264
8.4149,-3.64282,5.40436,-0.22223,-0.37518,0.1688
8.71548,-4.43079,5.50854,-0.20371,-0.32815,0.14949
9.19089,-4.33858,5.27264,-0.17507,-0.28338,0.11791
7.58263,-4.00687,5.31575,-0.11538,-0.1732,0.08633
8.75978,-3.78892,5.31934,-0.10592,-0.17267,0.06742
9.19209,-4.00567,5.58758,-0.091,-0.13723,0.05516
8.97653,-3.85598,5.49178,-0.05929,-0.06542,-0.02292
8.6065,-4.10147,5.33012,-0.04397,-0.02465,-0.02425
8.7538,-4.16015,5.17923,-0.03238,-0.01039,-0.02745
8.58016,-4.20206,5.32413,-0.02092,0.0028,-0.02984
8.63165,-3.97094,5.42352,-0.01479,0.00773,-0.03211
8.44723,-3.93861,5.5301,-0.01852,0.00693,-0.02944
8.56219,-3.94579,5.45346,-0.02611,-0.00133,-0.02665
8.55262,-4.16494,5.39358,-0.03198,-0.00626,-0.02438
8.71907,-4.19128,5.25587,-0.02904,-0.00426,-0.02611
8.57896,-4.19607,5.31335,-0.02158,0.00346,-0.02758
8.60531,-3.99489,5.38999,-0.01652,0.00679,-0.03024
8.51789,-3.9422,5.49897,-0.01839,0.00613,-0.02958
8.59812,-3.93023,5.45705,-0.02451,-0.00067,-0.02665
8.561,-4.0883,5.36365,-0.03024,-0.00426,-0.02571
8.69153,-4.16374,5.23911,-0.02958,-0.00373,-0.02611
8.61129,-4.17332,5.29778,-0.02332,0.00226,-0.02745
8.61129,-4.03321,5.36245,-0.01825,0.00613,-0.03011
8.53465,-3.95298,5.46663,-0.01852,0.00586,-0.02944
8.58734,-3.95537,5.44867,-0.02318,-0.00013,-0.02771
8.58854,-4.05716,5.37802,-0.02878,-0.0036,-0.02518
8.67716,-4.14817,5.29539,-0.02891,-0.00346,-0.02505
8.62447,-4.16254,5.35167,-0.02398,0.0012,-0.02731
8.6077,-4.05237,5.38879,-0.01945,0.00466,-0.02944
8.55262,-3.96017,5.44388,-0.01972,0.00453,-0.02958
8.57178,-3.97933,5.40915,-0.02398,0.00107,-0.02811
8.58136,-4.06435,5.384,-0.02785,-0.00253,-0.02651
8.64003,-4.11824,5.33251,-0.02785,-0.00253,-0.02665
8.63884,-4.15656,5.33371,-0.02451,0.00067,-0.02718
8.61489,-4.07872,5.40915,-0.02065,0.00413,-0.02825
8.55022,-3.99609,5.46783,-0.02012,0.00506,-0.02838
8.57178,-3.99729,5.45705,-0.02345,0.00147,-0.02798
8.5598,-4.04878,5.3864,-0.02705,-0.00226,-0.02758
8.6089,-4.11824,5.32652,-0.02785,-0.0032,-0.02691
8.60171,-4.1374,5.30617,-0.02478,-0.00027,-0.02771
8.59573,-4.0859,5.35167,-0.02118,0.00386,-0.02878
8.60291,-4.00567,5.39478,-0.02012,0.00373,-0.02918
8.58375,-3.99609,5.44627,-0.02198,0.002,-0.02838
8.60171,-4.03441,5.41993,-0.02598,-0.0004,-0.02651
8.62087,-4.10387,5.36604,-0.02731,-0.00213,-0.02705
8.63045,-4.11464,5.35167,-0.02545,-0.00027,-0.02758
8.60531,-4.07752,5.41035,-0.02278,0.00306,-0.02904
8.58375,-3.99849,5.44627,-0.02105,0.00426,-0.02891
8.56818,-3.98412,5.45226,-0.02212,0.00107,-0.02851
8.57776,-4.02363,5.41274,-0.02491,-0.0008,-0.02785
8.60171,-4.06674,5.34928,-0.02585,-0.00093,-0.02718
8.62447,-4.11943,5.34329,-0.02451,0.00013,-0.02771
8.59692,-4.10866,5.37562,-0.02212,0.0024,-0.02891
8.57657,-4.0404,5.40077,-0.02078,0.0032,-0.02878
8.57657,-4.01884,5.41753,-0.02185,0.00293,-0.02838
8.58734,-4.03202,5.40316,-0.02478,-0.00013,-0.02771
8.61249,-4.08231,5.36724,-0.02625,-0.00053,-0.02705
8.61728,-4.09429,5.3397,-0.02491,-0.00067,-0.02691
8.61728,-4.07992,5.37802,-0.02305,0.00133,-0.02798
8.59573,-4.06076,5.3876,-0.02185,0.00333,-0.02838
8.58016,-4.03321,5.40556,-0.02292,0.0028,-0.02785
8.58854,-4.03441,5.3852,-0.02438,0.00013,-0.02798
8.6089,-4.07632,5.36365,-0.02598,-0.0012,-0.02745
8.61249,-4.09069,5.33251,-0.02505,0.00013,-0.02851
8.60171,-4.07632,5.35646,-0.02292,0.00187,-0.02825
8.59812,-4.03202,5.39598,-0.02212,0.00266,-0.02825
8.61249,-4.01884,5.3864,-0.02385,0.0016,-0.02864
8.6065,-4.03202,5.39358,-0.02465,0.00013,-0.02851
8.63045,-4.07992,5.37323,-0.02505,-0.00027,-0.02825
8.61608,-4.09189,5.35287,-0.02425,0.0004,-0.02785
8.62566,-4.06195,5.38041,-0.02292,0.00187,-0.02878
8.61129,-4.04878,5.39358,-0.02252,0.0024,-0.02851
8.59812,-4.01525,5.41634,-0.02292,0.0016,-0.02851
8.58734,-4.04519,5.3864,-0.02465,-0.0004,-0.02798
8.59573,-4.07153,5.36125,-0.02505,-0.0008,-0.02731
8.59333,-4.09309,5.34089,-0.02465,0.0004,-0.02798
8.6077,-4.07513,5.34568,-0.02332,0.002,-0.02838
8.57657,-4.05237,5.37442,-0.02225,0.0028,-0.02891
8.58255,-4.02124,5.39837,-0.02278,0.00133,-0.02851
8.58854,-4.05118,5.38281,-0.02411,-0.00053,-0.02771
8.60171,-4.06674,5.36844,-0.02451,-0.00053,-0.02638
8.62327,-4.07872,5.34568,-0.02451,-0.0004,-0.02718
8.60291,-4.06674,5.35407,-0.02265,0.00107,-0.02785
8.58974,-4.04279,5.41155,-0.02198,0.00133,-0.02758
8.59094,-4.02483,5.40316,-0.02292,0.00107,-0.02811
8.59932,-4.04878,5.40077,-0.02372,0.00053,-0.02771
8.60052,-4.07393,5.39957,-0.02438,0.00053,-0.02745
8.61608,-4.07273,5.37802,-0.02451,0.0008,-0.02731
8.59692,-4.06195,5.37802,-0.02238,0.00107,-0.02851
8.59573,-4.05118,5.43071,-0.02238,0.00107,-0.02851
8.58255,-4.0404,5.44029,-0.02278,0.00147,-0.02891
8.60052,-4.04758,5.41514,-0.02385,0.0,-0.02798
8.60411,-4.06794,5.37323,-0.02438,0.0004,-0.02745
8.60291,-4.07992,5.37921,-0.02398,0.0008,-0.02825
8.6077,-4.0871,5.41753,-0.02358,0.00147,-0.02851
8.60052,-4.05237,5.39119,-0.02265,0.00213,-0.02811
8.60411,-4.03082,5.38999,-0.02345,0.00173,-0.02771
8.60052,-4.04519,5.37682,-0.02425,0.0008,-0.02758
8.59812,-4.07034,5.37323,-0.02465,0.00027,-0.02785
8.6077,-4.07273,5.36484,-0.02451,0.00053,-0.02771
8.61129,-4.07153,5.38041,-0.02385,0.00093,-0.02811
8.57776,-4.06555,5.38999,-0.02318,0.00147,-0.02825
8.59573,-4.0392,5.40077,-0.02292,0.00093,-0.02838
8.59573,-4.05836,5.41155,-0.02398,0.00107,-0.02785
8.59094,-4.07513,5.36484,-0.02385,0.0012,-0.02745
8.6101,-4.08231,5.36245,-0.02332,0.00133,-0.02785
8.60171,-4.06674,5.37682,-0.02292,0.002,-0.02771
8.58734,-4.04639,5.36005,-0.02398,0.0012,-0.02798
8.6089,-4.0404,5.37083,-0.02411,0.0008,-0.02864
8.6065,-4.04399,5.37682,-0.02451,0.00053,-0.02785
8.61249,-4.06195,5.36484,-0.02438,0.00107,-0.02745
8.61968,-4.07034,5.36844,-0.02385,0.0012,-0.02798
8.59692,-4.07273,5.35886,-0.02332,0.00213,-0.02838
8.6089,-4.04279,5.39478,-0.02318,0.00187,-0.02838
8.60411,-4.04878,5.39957,-0.02332,0.00067,-0.02811
8.59333,-4.05597,5.3876,-0.02372,0.00027,-0.02798
8.61728,-4.06435,5.37921,-0.02385,0.00027,-0.02771
8.60411,-4.06195,5.37083,-0.02372,0.00053,-0.02838
8.61129,-4.06315,5.37682,-0.02358,0.0012,-0.02851
8.60411,-4.04998,5.3864,-0.02358,0.00093,-0.02811
8.61489,-4.04998,5.39837,-0.02385,0.00027,-0.02851
8.6077,-4.05597,5.39358,-0.02438,0.00053,-0.02878
8.61848,-4.05716,5.36963,-0.02425,0.0004,-0.02918
8.60411,-4.05716,5.36245,-0.02358,0.00093,-0.02825
8.59812,-4.04998,5.38999,-0.02318,0.00093,-0.02798
8.60052,-4.02483,5.38999,-0.02345,0.0008,-0.02825
8.59213,-4.04399,5.35287,-0.02332,0.00027,-0.02785
8.59573,-4.03561,5.36844,-0.02411,0.0004,-0.02718
8.61369,-4.06076,5.35886,-0.02398,0.00093,-0.02691
8.62207,-4.05237,5.3852,-0.02398,0.00053,-0.02771
8.61249,-4.06315,5.36604,-0.02358,0.00053,-0.02825
8.6077,-4.04399,5.38161,-0.02385,0.0004,-0.02864
8.60291,-4.05836,5.34568,-0.02385,0.00067,-0.02771
8.60291,-4.06674,5.34808,-0.02385,0.00067,-0.02785
8.58495,-4.05716,5.38041,-0.02318,0.00093,-0.02864
8.59932,-4.04758,5.40915,-0.02345,0.00147,-0.02878
8.59812,-4.04399,5.39239,-0.02385,0.00133,-0.02838
8.59213,-4.03202,5.3864,-0.02332,0.00173,-0.02838
8.6101,-4.05836,5.36604,-0.02358,0.00173,-0.02811
8.60411,-4.08471,5.34568,-0.02385,0.0012,-0.02785
8.59573,-4.07273,5.38041,-0.02385,0.0012,-0.02825
8.57417,-4.04758,5.38161,-0.02332,0.0008,-0.02745
8.60052,-4.05597,5.40915,-0.02292,0.00107,-0.02731
8.60291,-4.06794,5.43909,-0.02358,0.00147,-0.02825
8.59932,-4.05597,5.40316,-0.02332,0.0008,-0.02758
8.60531,-4.05956,5.37802,-0.02345,0.00013,-0.02745
8.61728,-4.07034,5.37203,-0.02385,0.00107,-0.02811
8.59573,-4.06555,5.36604,-0.02425,0.00213,-0.02838
8.61848,-4.06674,5.37203,-0.02385,0.002,-0.02838
8.6077,-4.05597,5.34688,-0.02345,0.00187,-0.02771
8.60291,-4.04878,5.384,-0.02372,0.00107,-0.02825
8.57896,-4.06794,5.39239,-0.02398,0.0004,-0.02825
8.60052,-4.04758,5.384,-0.02425,0.00133,-0.02838
8.59932,-4.04878,5.36724,-0.02372,0.00133,-0.02878
8.59573,-4.0404,5.35167,-0.02372,0.00147,-0.02811
8.60291,-4.04998,5.36365,-0.02398,0.0016,-0.02785
8.58734,-4.05237,5.34928,-0.02425,0.00173,-0.02678
8.60052,-4.04639,5.3852,-0.02398,0.00107,-0.02758
8.59213,-4.05357,5.38999,-0.02385,0.002,-0.02745
8.6101,-4.06315,5.36365,-0.02372,0.00133,-0.02718
8.60171,-4.0392,5.3864,-0.02345,0.00107,-0.02811
8.60052,-4.03681,5.37442,-0.02345,0.00067,-0.02825
8.58974,-4.06195,5.3397,-0.02305,0.0008,-0.02811
8.58734,-4.06195,5.36484,-0.02332,0.0004,-0.02758
8.6065,-4.06914,5.37083,-0.02385,0.00053,-0.02785
8.59692,-4.05597,5.37323,-0.02372,0.0012,-0.02904
8.60531,-4.05597,5.36125,-0.02345,0.00147,-0.02918
8.58615,-4.05357,5.36963,-0.02345,0.00133,-0.02811
8.59692,-4.07034,5.38041,-0.02332,0.00147,-0.02758
8.60171,-4.06315,5.38281,-0.02358,0.0012,-0.02825
8.60411,-4.07513,5.41274,-0.02385,0.0024,-0.02811
8.61369,-4.06195,5.41873,-0.02318,0.00253,-0.02811
8.60052,-4.05477,5.37323,-0.02318,0.0016,-0.02785
8.60291,-4.06076,5.39718,-0.02372,0.00107,-0.02838
8.61249,-4.07273,5.39598,-0.02358,0.00067,-0.02851
8.61608,-4.07393,5.39837,-0.02372,0.00027,-0.02811
8.61489,-4.06555,5.384,-0.02345,0.00067,-0.02718
8.6065,-4.07513,5.39598,-0.02278,0.00107,-0.02798
8.60531,-4.05237,5.3864,-0.02278,0.00107,-0.02851
8.60171,-4.07034,5.384,-0.02305,0.00107,-0.02798
8.6101,-4.0859,5.36365,-0.02372,0.0012,-0.02811
8.6077,-4.07273,5.39478,-0.02332,0.00173,-0.02771
8.59213,-4.06674,5.36365,-0.02332,0.00173,-0.02864
8.58495,-4.07034,5.36844,-0.02332,0.0008,-0.02825
8.60531,-4.05597,5.384,-0.02398,0.0008,-0.02838
8.59213,-4.07034,5.35886,-0.02385,0.00173,-0.02838
8.61369,-4.07153,5.38281,-0.02372,0.002,-0.02811
8.61489,-4.06674,5.3876,-0.02358,0.00173,-0.02785
8.60291,-4.06674,5.38161,-0.02345,0.0012,-0.02771
8.59932,-4.04639,5.34209,-0.02305,0.0012,-0.02771
8.60531,-4.06195,5.37203,-0.02332,0.00133,-0.02691
8.59333,-4.07632,5.39239,-0.02318,0.00107,-0.02731
8.57896,-4.06914,5.36604,-0.02385,0.00147,-0.02811
8.56339,-4.06555,5.3864,-0.02372,0.0012,-0.02798
8.59573,-4.05836,5.38041,-0.02358,0.00053,-0.02811
8.59213,-4.05716,5.36604,-0.02372,0.0012,-0.02785
8.59573,-4.04758,5.36604,-0.02372,0.0012,-0.02731
8.61129,-4.04878,5.39718,-0.02358,0.00093,-0.02745
8.61129,-4.06195,5.40795,-0.02345,0.00107,-0.02785
8.60531,-4.06914,5.384,-0.02332,0.00093,-0.02904
8.58495,-4.0404,5.37682,-0.02358,0.00147,-0.02931
8.60052,-4.05836,5.39957,-0.02358,0.00173,-0.02851
8.58734,-4.05956,5.40676,-0.02332,0.002,-0.02758
8.59333,-4.04279,5.36245,-0.02385,0.00133,-0.02758
8.58854,-4.06315,5.38281,-0.02372,0.0004,-0.02838
8.59573,-4.06674,5.38161,-0.02398,0.0012,-0.02798
8.6101,-4.06076,5.36245,-0.02411,0.00093,-0.02798
8.59932,-4.06674,5.33251,-0.02358,0.00213,-0.02785
8.59094,-4.03561,5.37323,-0.02305,0.0016,-0.02785
8.58495,-4.06195,5.37442,-0.02372,0.0016,-0.02785
8.60531,-4.07153,5.37083,-0.02398,0.00147,-0.02811
8.62207,-4.05477,5.38281,-0.02385,0.00187,-0.02785
8.60052,-4.04878,5.36245,-0.02305,0.00173,-0.02745
8.59932,-4.06555,5.39598,-0.02345,0.00147,-0.02771
8.58255,-4.05477,5.39718,-0.02332,0.00053,-0.02785
8.59573,-4.0416,5.37562,-0.02372,0.0008,-0.02825
8.6089,-4.0416,5.36724,-0.02398,0.00053,-0.02825
8.59812,-4.04998,5.384,-0.02372,0.00147,-0.02851
8.60411,-4.04998,5.38041,-0.02332,0.00173,-0.02798
8.6089,-4.04758,5.34089,-0.02292,0.00147,-0.02825
8.59932,-4.04758,5.38041,-0.02318,0.00107,-0.02785
8.58615,-4.07153,5.39957,-0.02345,0.00093,-0.02785
8.59812,-4.06315,5.37921,-0.02398,0.0008,-0.02785
8.61489,-4.04998,5.37323,-0.02372,0.00093,-0.02878
8.61968,-4.07872,5.40436,-0.02318,0.00067,-0.02851
8.60411,-4.07034,5.384,-0.02372,0.0012,-0.02785
8.60052,-4.05836,5.3864,-0.02372,0.00093,-0.02798
8.59812,-4.06914,5.38161,-0.02425,0.00107,-0.02798
8.60531,-4.05237,5.40676,-0.02438,0.0012,-0.02758
8.62806,-4.06555,5.3864,-0.02411,0.00173,-0.02731
8.6077,-4.07034,5.36604,-0.02385,0.00187,-0.02718
8.6089,-4.07153,5.37802,-0.02372,0.00253,-0.02798
8.62207,-4.08471,5.384,-0.02385,0.00173,-0.02798
8.61489,-4.07632,5.37442,-0.02372,0.00173,-0.02838
8.6101,-4.06794,5.40077,-0.02345,0.00187,-0.02785
8.60052,-4.05357,5.35526,-0.02345,0.00173,-0.02718
8.6077,-4.04639,5.39718,-0.02332,0.0016,-0.02798
8.59453,-4.04279,5.39718,-0.02292,0.00187,-0.02798
8.60411,-4.06555,5.39837,-0.02318,0.00173,-0.02825
8.60531,-4.06794,5.40077,-0.02385,0.00133,-0.02811
8.61608,-4.05956,5.35766,-0.02398,0.00053,-0.02798
8.59333,-4.04758,5.39598,-0.02398,0.00053,-0.02811
8.61728,-4.07872,5.34928,-0.02385,0.00093,-0.02811
8.60531,-4.05597,5.36604,-0.02318,0.00147,-0.02785
8.6065,-4.05477,5.39358,-0.02318,0.00027,-0.02771
8.59573,-4.04639,5.40316,-0.02358,0.0008,-0.02758
8.61129,-4.05836,5.38281,-0.02345,0.00093,-0.02758
8.60411,-4.05836,5.39239,-0.02385,0.0012,-0.02745
8.61249,-4.05357,5.38161,-0.02411,0.00107,-0.02771
8.59573,-4.06315,5.40556,-0.02425,0.00173,-0.02785
8.61848,-4.05118,5.40795,-0.02425,0.00173,-0.02825
8.61489,-4.04758,5.36125,-0.02372,0.00147,-0.02798
8.6077,-4.05716,5.36724,-0.02358,0.002,-0.02825
8.58255,-4.07034,5.3876,-0.02345,0.0024,-0.02811
8.58375,-4.06076,5.37323,-0.02332,0.00187,-0.02825
8.58734,-4.06555,5.35526,-0.02305,0.00173,-0.02838
8.6065,-4.06315,5.38879,-0.02372,0.00067,-0.02825
8.59333,-4.06435,5.37203,-0.02438,0.00053,-0.02758
8.60171,-4.05716,5.36484,-0.02385,0.0008,-0.02785
8.59812,-4.04998,5.39718,-0.02358,0.0008,-0.02785
8.57657,-4.08231,5.3852,-0.02332,0.00107,-0.02798
8.60291,-4.07513,5.35407,-0.02292,0.00093,-0.02771
8.61608,-4.05477,5.39837,-0.02372,0.0016,-0.02771
8.59812,-4.05118,5.39239,-0.02385,0.0016,-0.02731
8.6065,-4.05118,5.39478,-0.02385,0.002,-0.02811
8.59094,-4.06195,5.41993,-0.02425,0.00133,-0.02825
8.59213,-4.06315,5.38879,-0.02411,0.00147,-0.02838
8.59812,-4.05716,5.37682,-0.02385,0.00107,-0.02851
8.6089,-4.07153,5.40436,-0.02358,0.0004,-0.02798
